,Name,Time
77,4MNW,371.9339370727539
78,AAGGAG10,3.2529940605163574
79,ACOPUF,0.6592698097229004
80,ADEZIU,5.145363807678223
81,AFUTOL,0.20407867431640625
82,AGAJIB,7.600546360015869
83,AJILUA,0.37573957443237305
84,BAMGOL10,0.7268128395080566
85,BANROX,0.05431079864501953
86,BARYOI,8.384974956512451
87,BAYSOJ,0.015824317932128906
88,BIHYAS10,37.11861324310303
89,CAPINC,0.011891365051269531
90,CAZVEF,0.15360260009765625
91,CHMADP,2.6991238594055176
92,COFKAK,143.1511459350586
93,CPDPSC,1.5902624130249023
94,CUZQUJ,1.2287006378173828
95,CYDECO,0.008890151977539062
96,DAFKUR,55.15912413597107
97,DAZGEQ01,0.12083888053894043
98,DEMHUY01,0.5426383018493652
99,DEMJAG10,1.0886995792388916
100,DETHAL,0.05425858497619629
101,DOVXUI,2.0748610496520996
102,DOZWUL,0.4958915710449219
103,DUBQUN,0.09946632385253906
104,DUPKEE,53.153085708618164
105,DUVGOQ10,79.1462197303772
106,DZCDON,0.01906752586364746
107,FIMKAO,15.456727981567383
108,FIWZEQ,0.15361452102661133
109,FOKCUE,145.01333236694336
110,GLSARM,0.10937833786010742
111,GOBSIZ,0.23243188858032227
112,GOKREE,0.13868093490600586
113,GUGWOV,19.91282820701599
114,HEBHUR,5.3171515464782715
115,HEBLIJ,95.1665415763855
116,HEGNEO,2.818197011947632
117,HEGNOY,0.9362225532531738
118,HETJIA,18.17715287208557
119,HTENTX10,8.790356159210205
120,IDUZEN,60.18497610092163
121,IHOYEJ,0.22020363807678223
122,IWUGUC,89.19636678695679
123,JECWIY,19.37515354156494
124,JEFHEH,0.08885622024536133
125,JELTID,0.2436676025390625
126,JILWEG,13.102807998657227
127,JOKNEC,8.433209419250488
128,KEPNAU,332.43441581726074
129,KETVAG10,0.335313081741333
130,KEYBOH,134.4447135925293
131,KIHWII,0.008849620819091797
132,KIVDIC,29.41602087020874
133,KUFPUW,12.25098967552185
134,LENPEA,6.401699781417847
135,MOSFEG,0.5636630058288574
136,MUCYIT,12.376368045806885
137,MUZZEM,1.3103370666503906
138,NAFJEJ,21.377604246139526
139,NAWLUT,0.04019737243652344
140,NENXOT,0.4058074951171875
141,NIYNIS,111.02053642272949
142,NUJDEB,224.21836853027344
143,OCERET,29.992476224899292
144,OCUPAD,0.012375354766845703
145,ODETEW,0.907322883605957
146,PAWXUG,0.13462615013122559
147,PEZNAJ,45.90319752693176
148,PIKZEO,26.139816284179688
149,PIZYIH,4.568368196487427
150,POGLIH,249.2883722782135
151,POTTEY,15.797335863113403
152,POVVIF,1.1711983680725098
153,POWYEG,35.15544509887695
154,PUSLAQ,6.718194484710693
155,QEDJOA,7.941749334335327
156,QIRRUE,47.1884765625
157,QODWEM,1.4313545227050781
158,RIVLUE,232.9096794128418
159,RIWYAX,1.5845961570739746
160,RUTXUZ,0.46901607513427734
161,SAFVOM,199.05519485473633
162,SAVXUI,0.01860666275024414
163,SOTGOX,0.07450532913208008
164,SUMMOC,0.7374136447906494
165,SUQJET,51.776132583618164
166,TEGXEI,0.17669010162353516
167,TENBOD,0.042484283447265625
168,TERSIS,40.0861930847168
169,TETMOU,0.1958141326904297
170,TIHMUS,0.05447673797607422
171,UDAWIG,17.062454223632812
172,UGONEJ,0.5455574989318848
173,UNDECO,0.009430885314941406
174,UZUKUW,108.15441727638245
175,VAWTAQ,54.086946964263916
176,VENZOD,0.016954421997070312
177,VEVHAF,1.0051846504211426
178,VORZEH,10.858083963394165
179,WECCAI,0.10972738265991211
180,WECCUC01,313.51046323776245
181,WECKIY,0.14645934104919434
182,WIFNEF,4.772038459777832
183,WIGLUT,10.419330596923828
184,WISCUW01,0.06811738014221191
185,WUBGAB,93.4242525100708
186,WUMSON,76.13066101074219
187,WURVEL,3.7241649627685547
188,XETJUC,0.1670074462890625
189,YACWIK,181.65641903877258
190,YARFON,0.04535675048828125
191,YAZKOZ,0.018346309661865234
192,YITZIK,1.2352735996246338
193,YIWHOB01,0.996626615524292
194,YUPHIA,0.2552661895751953
195,ZOYJEC,0.04764676094055176
196,ZZZMZM01,0.4660155773162842
