,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
46,2F3F_0744,1.2131956018543926,2.889015552181928,15.0,0.005623336241559399,6.543520450592041,3.9400565372604217,54.0,0.31780301028016866,1000,0.1897864603219066,1.6733436805051722
47,2GPL_0532,0.49257628057757746,3.128822371009502,26.0,0.0696538363254157,2.279484510421753,5.382000171012285,84.0,0.28358762857763786,1000,0.005489341233200218,0.8094480301256715
48,2IYA_0067,0.9171526699997953,2.760443850032523,14.0,0.001712426070436695,4.336371898651123,4.696737540924058,102.0,0.3535769925808822,149,3.0761284351754625e-05,0.4228891777853132
49,2IYF_0024,0.8449983415002407,2.804591108031169,14.0,0.008998715306548949,3.30147385597229,4.927087790574905,107.0,0.2832223555214562,392,4.23777461664443e-05,0.3117800308123595
50,2OTJ_0073,1.103634342553464,3.413798349748221,18.0,0.01797065463542234,3.158273220062256,5.061015268689106,82.0,0.3462964382085128,108,3.287933602003079e-05,0.6421467804276677
51,2PH8_0228,0.566285496089249,3.0480039714510183,16.0,9.603923687492218e-05,1.713191032409668,4.27736862425202,58.0,0.18374931636643715,635,0.2357758590629886,1.0275238923645462
52,2Q0R_0001,1.8635626242867032,4.422973635080393,26.0,2.416118283068271,3.3305883407592773,5.232470665883389,152.0,0.5408513809158108,9,0.0,0.12286071304593982
53,2QZK_0338,0.47438321974758985,3.054655877509057,16.0,0.05259870823011028,2.308795928955078,4.550375186186113,80.0,0.161310897829047,587,0.34083066726031674,0.8981677286358463
54,2VYP_0110,3.528586783458984,6.208746870542141,38.0,23382.59264112112,9.399114608764648,8.718722611575728,172.0,632.2894552985928,277,1.3757263525938432,2.9166891563012323
55,2VZM_0001,0.6068162789769136,2.7606825674618136,14.0,0.03544768992849217,2.818000555038452,4.568421361313351,67.0,0.33607072148049344,15,0.0,0.0854631883094994
56,2WEA_0844,0.45435099663010836,2.3459864670203605,12.0,0.052559765358452214,3.5055480003356934,4.36589818981387,76.0,0.21435627855117878,1000,0.1089956793742779,1.0667646194903555
57,2WHW_0405,0.6500918122489336,2.6794802093075822,13.0,0.07459660814081767,6.418222904205322,4.027260729342522,39.0,0.10273873970823529,1000,0.19133248413380954,0.9903006298891617
58,2XBK_0814,0.7014718807248489,4.22034175200487,24.0,0.7401130413011296,2.4063756465911865,5.667752089199433,79.0,0.5428159464416993,1000,0.41163372004604515,1.1125310175101113
59,3ABA_0070,0.34839238871890893,5.255601216481583,28.0,1.2841471762626353,1.5657676458358765,6.1932300356911405,59.0,0.5024457999450163,1000,0.05260985312086319,0.915326611963982
60,3AVJ-D_conf1_0001,1.3412089127794602,4.108172957293496,24.0,2.35900372878344,2.814450263977051,5.688395041704421,95.0,0.5403979996478783,1,0.0,0.0
61,3DV1_0660,0.7114650136801928,2.9737972992514834,15.0,0.036193254753017386,3.6207878589630127,4.495311476730879,43.0,0.480894426739088,1000,4.817507957710632e-05,1.242758259491998
62,3DV5_0864,0.6505399009981536,3.1373793140617092,16.0,0.017723060759971997,5.848235130310059,4.834721867489265,55.0,0.3311749970273621,1000,0.23417758599837102,1.730561314154695
63,3E7A_conf1_0142,1.415106947597662,3.563149314515707,19.0,0.19870509714865112,4.7986626625061035,5.53609494103907,97.0,0.4781629416222841,233,0.34212180520042335,1.2779702329104943
64,3EKS_0002,0.12868373395203936,2.287773047931759,11.0,0.013667700237208848,1.8756921291351318,4.16267214479542,86.0,0.3107911940278549,16,0.001212570592721729,0.13456572074078466
65,3I6O_0850,0.3836554814732038,2.589125666041946,13.0,0.035318260999784634,5.39475679397583,4.591978082888212,86.0,0.3261855703165087,1000,0.03692350968855118,1.4868554584764393
66,3K5C_0001,0.22363194586987564,2.9936588566920492,16.0,0.02262365901343833,2.4942715167999268,4.950919560517012,81.0,0.211562213174388,1000,0.14886225812512155,1.439878282166588
67,3KEE_0001,1.0577690042719112,1.853668877453259,14.0,0.6103612293947238,4.860323429107666,3.5288734448135544,119.0,0.31329513293653527,1,0.0,0.0
68,3M6G_0009,1.2387339841966727,3.633226887374451,20.0,0.15310780038351535,3.7741570472717285,5.743959136958547,103.0,0.4220721025372238,33,2.6669328612616283e-05,1.037117441415953
69,3RQD-D_conf1_0001,0.9318130091351942,2.855413594880373,16.0,0.02942452658399803,3.0718350410461426,4.41813185575763,60.0,0.2583332026057288,215,0.0,0.48307343810298686
70,3WDC_conf1_0001,1.9633814196118031,3.68364917183219,21.0,0.14219539402217923,5.348800182342529,5.65509363890101,147.0,0.32971664284669344,1,0.0,0.0
71,3WNF-C_conf1_0085,1.7376444960366968,3.2282242805625296,20.0,0.21386893113381514,3.697011947631836,4.620422867861546,74.0,0.4824091365019969,192,1.985911011992414e-05,0.15172131395671862
72,4GM9_conf1_0710,0.5282645192220766,3.0258345369621735,16.0,0.0421278123853403,3.094996690750122,4.578510131515804,69.0,0.4124891114079568,1000,0.1255255644932438,0.7572425110778314
73,4GVU_conf1_0008,1.062327088569789,3.61136301396202,19.0,0.15694388793929448,6.928829193115234,5.328456346966896,123.0,0.35078449487084584,15,2.9105859850275806e-05,0.17651094749117302
74,4JNA-H_conf1_0902,0.7211371973179395,2.9674677901662636,16.0,0.009950329425338706,2.6217164993286133,4.571581969044338,59.0,0.17873619520809625,1000,0.08934557105903362,0.7538854536251822
75,4KEL_conf1_0001,2.9955449061593824,5.7246987560814375,53.0,15.316531803088843,4.74228048324585,6.843241209985781,200.0,1.7063301533588935,7,0.0,0.25745995830625024
76,4M6E-A_conf1_0028,1.7947619015743828,4.290170591687521,30.0,90.7545147857387,4.551321506500244,5.803323554849239,161.0,3.8414480716397885,30,1.1634937886029206e-05,0.2528002619171268
77,4MNW_conf1_0001,2.0501607953920753,5.873117915464291,52.0,1.1191028628592632,5.393553733825684,7.790681584421298,192.0,0.48688987638184,5,5.033579696167578e-06,0.2688087380498656
