,Conformer,RMSD_macrocycle,RoG_macrocycle,TF_macrocycle,TFD_macrocycle,RMSD_heavy_atoms,RoG_heavy_atoms,TF_heavy_atoms,TFD_heavy_atoms,Nconf,Span_Rog_macrocycle,Span_Rog_heavy_atoms
77,4MNW_conf1_40_5.447,2.1189524762974097,6.0926880195090405,52.0,1.9290374345029742,5.547574520111084,7.618281480376599,192.0,0.44728622180949584,65,1.4274717529497822,1.5306177079388776
78,AAGGAG10_019_0.325,0.26174257853799116,3.3232532349014887,18.0,0.017683283245465437,0.453164279460907,3.5982851340790747,39.0,0.017683283245465437,132,0.6429913790079276,0.5128380132551964
79,ACOPUF_00_9.622,0.06761241090488668,2.4419990739743676,12.0,0.009052828138871174,1.0421591997146606,3.939205915458228,35.0,0.18238615679237372,93,0.21781671479356124,0.7226822527312096
80,ADEZIU_06_36.529,0.06819999516079561,2.091356395117772,10.0,0.015931133007110427,6.640946388244629,5.841816812310858,54.0,0.2973607530793193,13,0.0193009800045556,0.5731765953286656
81,AFUTOL_26_15.129,0.42466397905877656,2.40623906307038,12.0,0.0069208832329618435,1.9095875024795532,3.1755076367526276,30.0,0.3350675146477277,50,0.18253177750897764,0.36266048350334135
82,AGAJIB_000_-4.281,0.7686080793232336,6.269114425965123,34.0,456.5806388214876,1.0484716892242432,6.718844333115976,42.0,456.5806388214876,136,1.5162380988263555,1.5218082111228801
83,AJILUA_8_24.805,0.5619411865375732,2.2071196838097515,11.0,0.07377616911305372,2.449113607406616,3.6125225952415603,29.0,0.04274314314575985,9,0.0946869262154828,0.3381348999965983
84,BAMGOL10_3_25.520,0.47664407308937384,2.015383239788715,10.0,0.11622630122626575,2.8168997764587402,3.3243519201176586,46.0,0.19726791103132757,9,0.09808651706768168,0.15193219547682846
85,BANROX_11_36.628,0.07947380976005751,2.5319621270542143,13.0,0.0015490018023766182,0.09201933443546295,3.193293958385201,53.0,0.028517014943395688,33,0.2446927798887666,0.5740824953129402
86,BARYOI_39_36.807,0.5347153835227153,2.3285987933299297,12.0,0.10725508251234765,3.4311249256134033,5.159046051501742,70.0,0.1920644291275101,58,0.30563809397498165,1.4104980474231605
87,BAYSOJ_01_2.172,0.41185948081780316,2.6207668999697997,14.0,0.016944582281664823,0.560092031955719,2.765711289440018,16.0,0.016944582281664823,59,0.2573401586759121,0.42810998736582917
88,BIHYAS10_003_22.823,0.5909563932364201,3.3222443022475265,19.0,0.015617357866288477,1.2416634559631348,4.121274061068137,80.0,0.176125454308502,157,0.531436894762277,0.5111163034874595
89,CAMVES01_16_23.115,0.558270694500101,3.3597008610456642,18.0,0.006101486106795705,0.96543288230896,3.7768542639128886,68.0,0.06771538174109941,56,0.417388128706881,0.2728969633269607
90,CAPINC_04_9.423,0.5951364865012275,2.2770995881422995,11.0,0.003287756444530152,0.8088671565055847,2.4264039722664883,13.0,0.003287756444530152,39,0.16500003135920593,0.2594192847940642
91,CAZVEF_042_2.630,0.10716074277201586,3.081171531416619,16.0,0.00016294761136830799,0.13106957077980042,3.098578692816946,24.0,0.00016294761136830799,122,0.4548735922973437,0.6589289806964764
92,CHMADP_0671_4.836,0.8101894036917863,5.298988566383457,28.0,1.902383549774616,1.129231333732605,5.524635994140329,36.0,1.902383549774616,1532,1.7453083178414883,1.865890268395372
93,COFKAK_074_41.937,0.8821164276664363,5.2382133140598315,48.0,17.646373541347533,3.278921365737915,5.969522781026545,160.0,8.849916337411875,317,1.6977013594670374,2.0150892514073835
94,CPDPSC_003_17.365,0.655657807649054,2.9273854328924833,15.0,0.08948840617437122,3.222999095916748,5.0334246961707425,34.0,0.023437289890517844,104,0.30315881248530907,1.5724441349425051
95,CUQYUI_032_13.608,0.5541389445020816,4.17521024892636,24.0,1.1161640588113086,1.5342292785644531,5.055855557818436,96.0,0.3474803515628892,137,1.0307312512885187,0.9401812164773196
96,CUZQUJ_114_24.113,0.5846140313475788,3.855024834531234,22.0,0.26022840062045305,0.5908926129341125,4.583141946663988,52.0,0.1065623748983928,359,1.0473714662769598,1.2645045514587148
97,CYDECO_02_11.757,0.5073963364871084,2.1293088246189185,10.0,0.13988563856429662,0.5279490947723389,2.162722064857181,12.0,0.13988563856429662,16,0.0969664580677625,0.17785885449795646
98,DAFKUR_33_39.032,1.0831728863433676,4.158860529876458,42.0,0.06267566700632478,1.8689950704574585,4.285061590512576,96.0,0.06267566700632478,59,0.6788977177780087,0.9649948092231848
99,DAZGEQ01_00_2.334,0.10558954329102667,2.414196424473824,12.0,0.003191264171030013,0.8982020020484924,3.020629019229862,24.0,0.279688182844889,44,0.1280429748279306,0.31551613230865216
100,DEMHUY01_001_-0.861,0.665194594524956,3.7809565868200794,20.0,0.060135036380637295,1.1402881145477295,4.02918424136444,28.0,0.060135036380637295,589,0.8386087180855517,1.245581869826807
101,DEMJAG10_001_-1.185,0.13317686854904626,4.157604909153503,22.0,0.005586861093863746,0.17915044724941254,4.452613712290562,30.0,0.005586861093863746,789,0.9608489814017571,1.4400073327938787
102,DETHAL_53_20.355,0.7087514583750513,3.1573976879044126,30.0,0.007767182258807331,0.7325384616851807,3.281173221171908,40.0,0.005570258619012146,66,0.21391664412970401,0.16874228859122153
103,DEWCOY_1_83.468,1.9910391030316588,5.2768984476854595,98.0,443.10711270802994,2.8013861179351807,5.59689213480781,182.0,332.4172084743858,4,0.049182767400365535,0.0598552991819723
104,DOVXUI_08_37.105,0.6609687377695617,2.626958380363241,14.0,0.09676021367342334,1.3352593183517456,3.552747462342712,60.0,0.08804997610574435,13,0.10673763867419339,0.10575578026277155
105,DOZWUL_08_11.909,0.06804991595196067,2.666774755650452,14.0,0.001722800772925205,0.0966462567448616,3.181469942528938,30.0,0.001722800772925205,93,0.2361919914221362,0.27088761509118875
106,DUBQUN_04_34.464,0.19912090672267926,2.2141778227989386,11.0,0.003259515341998326,0.3009166121482849,2.9740231900737557,36.0,0.014857029088561083,31,0.17843029538014,0.5614891240392459
107,DUPKEE_63_34.993,0.9109681615344125,3.415412775396498,18.0,0.025876568662367976,4.231916904449463,4.495172287347487,92.0,0.20196444135173586,66,0.46671954940671334,0.7108533172890601
108,DUVGOQ10_62_36.048,1.7401094533046606,3.851728357319785,35.0,0.06403986619773344,2.718071460723877,5.373965530613645,109.0,0.12315046581149751,65,0.33290681547297485,1.1162892929697161
109,DZCDON_0_10.964,0.15660622248955686,2.1334910976946886,10.0,0.011076777129636152,0.24882754683494568,2.1510709829490873,14.0,0.011076777129636152,6,0.06452638442455871,0.04158701840662582
110,FIMKAO_24_15.411,2.473824039888594,6.095317743459391,55.0,20903.649001740483,3.5319631099700928,5.9790864825336385,79.0,15677.748311218193,69,1.9045368823008912,2.0941857666772936
111,FIWZEQ_12_16.231,0.11645956967600377,2.123499284530136,10.0,0.012271569465595898,0.876306414604187,2.7068034627332147,26.0,0.022517678848735345,14,0.07817640198201303,0.07748410310303733
112,FOKCUE_000_19.660,1.2834345630337207,4.2337837365504996,25.0,0.9935275532081015,4.935976028442383,4.966930418793004,145.0,0.16216087298569573,142,0.9812886884537164,1.383618936029884
113,GLSARM_10_13.141,0.82841351965303,2.4117420089243056,12.0,0.03897318641755962,1.495538592338562,2.6326751471550187,29.0,0.03897318641755962,14,0.02104375745889575,0.07935248134995998
114,GOBSIZ_147_2.925,0.6397664288730016,3.577969553848227,18.0,0.06883324805484946,0.9258047342300415,3.6457193427437726,22.0,0.06883324805484946,410,0.6618979020981621,0.7195982057024595
115,GOKREE_005_24.615,0.4880901705346376,2.7243860846299492,14.0,0.01748836123677001,0.6093273758888245,3.058628598318967,31.0,0.04357364020816581,125,0.26608558263869675,0.2750493877225737
116,GUGWOV_27_23.285,0.6908789058127369,3.0325590094541055,26.0,0.1052449333439578,2.770632266998291,4.27230900197522,57.0,0.21643726217579798,49,0.2994999919426804,0.6143718990017284
117,HEBHUR_20_27.681,0.6108921628986965,2.912077071775482,15.0,0.0719703444849384,0.9289591312408447,3.668877104661383,63.0,0.07912212328045283,70,0.2922439448907337,0.45965882879564024
